User ID,Username,Left Count,Right Count,Total Pair Matches,Total Earnings (Rs)
4451,user_0f624bdccdb5,0,0,3,2000
4452,user_2ed02e1f7b28,0,0,3,2000
4453,user_03f72771ee1f,0,0,3,2000
4454,user_532408b944b8,0,0,3,2000
4455,user_54a8d33291e2,0,0,3,2000
4456,user_473a14cc073a,0,0,3,2000
4457,user_31b3c5bbf5c3,0,0,3,2000
4458,user_abe2b6f36536,0,0,4,2500
4459,user_fca4031c9466,0,0,3,1750
4460,user_595a10b7be1f,0,0,3,2000
4461,user_95fa2e0f4f2c,0,0,3,2000
4462,user_ae8260bd43c0,0,0,3,2000
4463,user_0a146b4b5967,0,0,3,2000
4464,user_aa357db62fc8,0,0,3,2250
4465,user_f53d44854856,0,0,3,2000
4466,user_fdb3a74eef32,0,0,3,2000
4467,user_67ec7b99cc4a,0,0,3,2000
4468,user_4b0c8d351705,0,0,2,1500
4469,user_a966010484cc,0,0,3,2000
4470,user_7735533422f7,0,0,2,1500
4471,user_8896eefba09c,0,0,3,2000
4472,user_55a21cd5a44e,0,0,2,1500
4473,user_5a457f851ce6,0,0,3,2000
4474,user_840f66c0fd1d,0,0,2,1500
4475,user_e1538c724c1d,0,0,3,2000
4476,user_8e40ac428f05,0,0,3,2000
4477,user_25743a2675a4,0,0,3,2000
4478,user_ef447c6cf6ae,0,0,2,1500
4479,user_18d0948368cd,0,0,3,2000
4480,user_0034ec94677e,0,0,3,2000
4481,user_f4f3efd9fd10,0,0,3,2000
4482,user_6f9af2942634,0,0,3,2000
4483,user_c7b840ef5da1,0,0,3,2000
4484,user_b1d2763005de,0,0,3,2000
4485,user_210514e0aa17,0,0,3,2000
4486,user_6122a26d52e7,0,0,3,2000
4487,user_99497ddb00dc,0,0,3,2250
4488,user_8be7e7d10210,0,0,3,2250
4489,user_93a65210cdcb,0,0,3,2000
4490,user_78c002479748,0,0,3,2000
4491,user_c1fbe1a422ad,0,0,3,2000
4492,user_1f9fddac62c5,0,0,3,2000
4493,user_fc929e1bb759,0,0,3,2000
4494,user_802bdfd66692,0,0,3,2000
4495,user_15e03f9e8206,0,0,2,1500
4496,user_6b8d2b814059,0,0,3,2000
4497,user_acab1e4e6902,0,0,4,2500
4498,user_b1bcd68d7dfe,0,0,3,2000
4499,user_be88750ab44f,0,0,3,2000
4500,user_5e7339a51c81,0,0,3,2000
4501,user_a26140256208,0,0,3,2000
4502,user_dfbee7239cf6,0,0,3,2000
4503,user_1be33dca0f28,0,0,3,2000
4504,user_441d07fbb515,0,0,3,2000
4505,user_9df37e4f6cf0,0,0,3,2000
4506,user_c1fe931d00d3,0,0,3,2000
4507,user_9f95d0e5e99f,0,0,3,2000
4508,user_6404129092c9,0,0,3,2000
4509,user_08816c396943,0,0,2,1250
4510,user_c83d071fa687,0,0,3,2000
4511,user_65abf756e3d1,0,0,3,2000
4512,user_5a4d511756a5,0,0,3,2000
4513,user_63fe7b5f6d3b,0,0,3,2000
4514,user_fce2f4ff808b,0,0,3,2000
4515,user_3c995566a774,0,0,3,2000
4516,user_61537227b44d,0,0,3,2000
4517,user_1fb57f0efd7b,0,0,3,2000
4518,user_dc85dd9645b1,0,0,3,2000
4519,user_3dcf4debd477,0,0,3,2000
4520,user_c0850c792590,0,0,2,1500
4521,user_e3b3a5370871,0,0,3,2250
4522,user_75bb6c54fe35,0,0,2,1250
4523,user_219f3c14f42d,0,0,3,2000
4524,user_b1a0b4b84784,0,0,3,2000
4525,user_f575c7515ad7,0,0,2,1250
4526,user_fc9290e71110,0,0,3,2000
4527,user_635937023657,0,0,3,2000
4528,user_9e21fe0fc68b,0,0,3,2000
4529,user_320593794629,0,0,3,2000
4530,user_a849654255ca,0,0,3,2000
4531,user_7b98dfbbfdf3,0,0,3,2000
4532,user_d1726f5103c8,0,0,3,2000
4533,user_be0219cd7da1,0,0,3,2000
4534,user_3c09b2519278,0,0,3,2000
4535,user_e94a1fddb255,0,0,2,1500
4536,user_b6d59a553540,0,0,3,2000
4537,user_48010b48fdc3,0,0,3,2000
4538,user_043e23604bee,0,0,2,1500
4539,user_6bd0fd854469,0,0,3,2000
4540,user_13fcf4f5d47b,0,0,2,1500
4541,user_87a86443a16d,0,0,3,2000
4542,user_b6f2dca101b1,0,0,3,2000
4543,user_088624fa5b05,0,0,3,2000
4544,user_5c6ab7afe2eb,0,0,3,2000
4545,user_b94b394d79a8,0,0,3,2000
4546,user_476639e9842d,0,0,3,2000
4547,user_3adb4e7595d9,0,0,3,2000
4548,user_a4fb5cc19657,0,0,2,1500
4549,user_c0f9168f51a2,0,0,3,2000
4550,user_1b0eb825d6cd,0,0,3,2000
4551,user_b4f8549e8a40,0,0,3,2000
4552,user_973f93123a5b,0,0,3,2000
4553,user_c4497ca3cf98,0,0,3,2000
4554,user_90cb66228921,0,0,3,2000
4555,user_a6ba542472a3,0,0,3,2000
4556,user_239c2e904d4b,0,0,3,2000
4557,user_35fe175d4ca6,0,0,3,2000
4558,user_916b3a373833,0,0,3,2000
4559,user_8c4f94607c60,0,0,3,2000
4560,user_f5069d89b97e,0,0,3,2000
4561,user_21bcf365ebae,0,0,3,2000
4562,user_5554067e045f,0,0,2,1500
4563,user_b116b0a64fbe,0,0,3,2000
4564,user_b76159e8d3b8,0,0,3,2000
4565,user_c1505536c567,0,0,3,2000
4566,user_3049cedbecef,0,0,3,2000
4567,user_fddbc754c1c2,0,0,3,2000
4568,user_6831c79e88d1,0,0,3,2000
4569,user_3b3eae8a3d47,0,0,3,2000
4570,user_d97da0fb6aed,0,0,2,1500
4571,user_cc9bb1eb6afa,0,0,3,2000
4572,user_4ad10914cfb5,0,0,3,2000
4573,user_5eea611ce08d,0,0,3,2000
4574,user_75bc31c6c246,0,0,3,1750
4575,user_efce77816860,0,0,3,2000
4576,user_bdbd975d5c5e,0,0,3,2000
4577,user_7d84cfc3d8e6,0,0,3,2000
4578,user_2798a7d09d2e,0,0,3,2000
4579,user_4720e36c1159,0,0,3,2000
4580,user_c3f2a4cb0543,0,0,3,2000
4581,user_16e17698a0a3,0,0,3,2000
4582,user_6e891f2d6008,0,0,3,2000
4583,user_6cc6f6cde020,0,0,2,1500
4584,user_b72179a87e2c,0,0,3,2000
4585,user_ebd59164f2a2,0,0,3,2000
4586,user_54453ab4bfc3,0,0,3,2000
4587,user_fc62221d6b81,0,0,3,2000
4588,user_ae38e68e5f4e,0,0,3,2000
4589,user_119e2b1ac63b,0,0,3,2000
4590,user_3aaac36d9517,0,0,2,1500
4591,user_1cea4703d630,0,0,3,2000
4592,user_8f49b3698ac3,0,0,3,2000
4593,user_2768c718edc5,0,0,3,2000
4594,user_83775b3b0459,0,0,3,2000
4595,user_c01703f61883,0,0,3,2000
4596,user_3f90676ce6e4,0,0,3,2000
4597,user_5203de41950c,0,0,3,2000
4598,user_05daf1422fa7,0,0,3,2000
4599,user_2000c6906c6c,0,0,3,2000
4600,user_8e7521baf8da,0,0,3,2000
4601,user_020bea31d148,0,0,3,2000
4602,user_d1f65375aaf5,0,0,3,2000
4603,user_1ea47567cc25,0,0,3,2000
4604,user_22fef3e69a41,0,0,3,2000
4605,user_d4731c320556,0,0,3,2000
4606,user_4971de848006,0,0,3,2000
4607,user_752c939bd465,0,0,3,2000
4608,user_90970f167367,0,0,2,1500
4609,user_4b8f6e858839,0,0,3,2000
4610,user_609d9d243d44,0,0,3,2000
4611,user_208a4bc178d0,0,0,3,2000
4612,user_fb2e2421bf17,0,0,3,2000
4613,user_963ab4ba1e57,0,0,3,2000
4614,user_df84a18dd6ff,0,0,3,2000
4615,user_2305fa227323,0,0,3,2000
4616,user_4986a8553f36,0,0,3,2000
4617,user_8a3edc372b4f,0,0,3,2000
4618,user_5dee89709617,0,0,3,2000
4619,user_49b7a8f3fe3b,0,0,3,2000
4620,user_9ac9a4bdbc7d,0,0,3,2000
4621,user_d9bce3f6c835,0,0,2,1500
4622,user_92aa64335d82,0,0,3,2000
4623,user_435034a2cd26,0,0,3,2000
4624,user_111eaa30833b,0,0,3,2000
4625,user_448245212def,0,0,3,2000
4626,user_c8b378d05029,0,0,3,2000
4627,user_19444a8c1126,0,0,3,2000
4628,user_fbe269859e37,0,0,3,2000
4629,user_7dceb50908bf,0,0,3,2000
4630,user_47e4381abfb9,0,0,3,2000
4631,user_2fada3b94881,0,0,3,2000
4632,user_ddba44e1c285,0,0,3,2000
4633,user_a67138c04773,0,0,3,2000
4634,user_0da5b564a67e,0,0,3,2250
4635,user_c2b6f87dd5d4,0,0,3,2000
4636,user_9fb84ebcbfd7,0,0,3,2000
4637,user_4569a3cc7258,0,0,3,2000
4638,user_e4109c2c8040,0,0,3,2000
4639,user_869093d63959,0,0,3,2000
4640,user_497f35da0b54,0,0,3,2000
4641,user_7acf28d8382f,0,0,2,1500
4642,user_2208304b16d0,0,0,2,1500
4643,user_5ba69289f4c1,0,0,3,2000
4644,user_fa1317e8529d,0,0,3,2000
4645,user_edadfe3ad01e,0,0,3,2000
4646,user_d8d280c5b5ef,0,0,3,2250
4647,user_394f3bda5712,0,0,2,1500
4648,user_5bc63d44568e,0,0,3,2000
4649,user_e669bd761c7a,0,0,3,2000
4650,user_36b64c8b1c31,0,0,3,2000
4651,user_816d0e348f05,0,0,3,2000
4652,user_20da6c1f1d07,0,0,3,2000
4653,user_18a36b08af56,0,0,3,2000
4654,user_f3d8cd44f71b,0,0,3,2000
4655,user_cbf90a730d5e,0,0,3,2000
4656,user_29322aeb1829,0,0,3,2000
4657,user_1763c7a97074,0,0,3,2000
4658,user_0311f4844bae,0,0,3,2000
4659,user_c6a369b180cd,0,0,2,1500
4660,user_7c4a1a1247aa,0,0,2,1500
4661,user_7e9c338dcb0e,0,0,3,2000
4662,user_555d1786e00e,0,0,3,2000
4663,user_74552b7b1ff1,0,0,3,2000
4664,user_27428f54900c,0,0,3,2000
4665,user_62e24e0d6cf1,0,0,3,2000
4666,user_636b79c6fa5e,0,0,3,2000
4667,user_3b9b5822f88f,0,0,2,1500
4668,user_4b1db9ced027,0,0,3,2000
4669,user_0b6d4419acf0,0,0,3,2000
4670,user_2505220a9c19,0,0,3,2000
4671,user_d394fcdde555,0,0,4,2500
4672,user_eed5e0b61787,0,0,3,2000
4673,user_f0637ff54c27,0,0,3,2000
4674,user_924e67f86c0a,0,0,3,2000
4675,user_742ed5ff0c50,0,0,3,2000
4676,user_19933d1ce388,0,0,2,1500
4677,user_44582355faaa,0,0,3,2000
4678,user_1235f585007d,0,0,3,2000
4679,user_48d85610b0b5,0,0,3,2000
4680,user_0c0ddfb8c930,0,0,3,2000
4681,user_79b1f8d104de,0,0,3,2000
4682,user_4b782afbe2b7,0,0,2,1500
4683,user_a8a02677b855,0,0,3,2000
4684,user_268416ba46c4,0,0,3,2000
4685,user_7958d8555f8c,0,0,3,2000
4686,user_b8dfefc1c44f,0,0,3,2000
4687,user_95682c46526c,0,0,3,2000
4688,user_969405f8d9ab,0,0,3,2000
4689,user_5494ebb3dbc4,0,0,3,2000
4690,user_90e9e34812bc,0,0,3,2000
4691,user_f87008cb8cd3,0,0,3,2000
4692,user_cd2e0b314366,0,0,3,2000
4693,user_78c32785db1d,0,0,3,2000
4694,user_3d539108e074,0,0,3,2000
4695,user_dfb83c1016e1,0,0,3,2000
4696,user_1fa373595741,0,0,3,2000
4697,user_f74eecc93825,0,0,3,2000
4698,user_4999a040c667,0,0,2,1500
4699,user_5e82cfc2d38c,0,0,3,2000
4700,user_b2f0f9616d33,0,0,3,2000
4701,user_202f240f9357,0,0,3,2000
4702,user_5e4fa109609a,0,0,3,2000
4703,user_3596b298d01e,0,0,3,2000
4704,user_3ba927caf332,0,0,2,1250
4705,user_23df793f8cfd,0,0,3,2000
4706,user_bdd5b22a407b,0,0,3,2000
4707,user_adc363a74d86,0,0,2,1500
4708,user_8488d071988c,0,0,3,2000
4709,user_a3fcd878f2e1,0,0,2,1250
4710,user_a7747e44124d,0,0,3,2000
4711,user_489b541abea4,0,0,3,2000
4712,user_a0f842deee30,0,0,3,2000
4713,user_0d1dc9d01548,0,0,3,2000
4714,user_d4beaa362733,0,0,3,2000
4715,user_49c6440acdbe,0,0,3,2000
4716,user_628782691935,0,0,3,2000
4717,user_05db5f6e6247,0,0,3,2000
4718,user_f573f6cd1062,0,0,3,2000
4719,user_f4e88c71efdb,0,0,3,2000
4720,user_edac66bc4de9,0,0,3,2000
4721,user_4116cfb54ada,0,0,3,2000
4722,user_b1d554662dc0,0,0,3,2000
4723,user_c02a42bebf84,0,0,3,2000
4724,user_01b6d1dd4fa4,0,0,3,2000
4725,user_6c6cee5adfd3,0,0,3,2000
4726,user_b085f7a1a83e,0,0,3,2000
4727,user_400583b87542,0,0,3,2000
4728,user_8ebaa8918d6f,0,0,2,1500
4729,user_28328d04556d,0,0,3,2000
4730,user_b5afd39a417c,0,0,3,2000
4731,user_632aff4f7735,0,0,3,2000
4732,user_15f648a86393,0,0,2,1500
4733,user_c28a86014c64,0,0,3,2000
4734,user_34147fdf5292,0,0,2,1500
4735,user_9e978c91a58e,0,0,3,2000
4736,user_a987a57e0042,0,0,3,2000
4737,user_63e8dbab3236,0,0,3,2000
4738,user_3a39ef0d4ae9,0,0,3,2000
4739,user_78b74f32ee66,0,0,3,2000
4740,user_25a2fb3d9baa,0,0,3,2000
4741,user_d333fcf006bc,0,0,2,1500
4742,user_55b72914e42c,0,0,3,2000
4743,user_54d30466e4d0,0,0,3,2000
4744,user_afad5133a85f,0,0,3,2000
4745,user_490c52ef9f05,0,0,3,2000
4746,user_6dbb8ceeb73c,0,0,3,2000
4747,user_789577910111,0,0,2,1500
4748,user_2de0f62abda7,0,0,3,2000
4749,user_59e955fa8646,0,0,3,2000
4750,user_c1d57c2967f3,0,0,2,1500
4751,user_26640fa5f3a8,0,0,3,2000
4752,user_7a23c461d46d,0,0,3,2000
4753,user_20836a5f303f,0,0,3,2000
4754,user_d19908e8c8dd,0,0,3,2000
4755,user_7e144afc5807,0,0,3,2000
4756,user_3dc871ac172e,0,0,2,1500
4757,user_980253dd83a0,0,0,3,2000
4758,user_1835119fd986,0,0,3,2250
4759,user_835d3974db40,0,0,2,1500
4760,user_5c584eec132a,0,0,3,2000
4761,user_a2e0e80cddae,0,0,3,2000
4762,user_d9fee3ff3ced,0,0,3,2000
4763,user_370abb2b38b7,0,0,3,2000
4764,user_34da5f32b1b0,0,0,3,2000
4765,user_8c88ab94653a,0,0,3,2000
4766,user_a966fd01c4cb,0,0,3,2000
4767,user_8a8d54ef1e7a,0,0,3,2000
4768,user_5cc2aa04bee2,0,0,3,2000
4769,user_ab474d34eb1c,0,0,3,2000
4770,user_e2a6c4e81de4,0,0,3,2000
4771,user_037efe94d802,0,0,3,2000
4772,user_74b8805dc35b,0,0,3,2000
4773,user_3f7b41f520c7,0,0,3,2000
4774,user_5ad25e81dfac,0,0,3,2000
4775,user_6ea269a36987,0,0,3,2000
4776,user_d093d9878af0,0,0,3,2000
4777,user_0c12b7aed4d8,0,0,3,2000
4778,user_32b26c54f16a,0,0,2,1500
4779,user_c1d7d364a1c6,0,0,3,2000
4780,user_c08445284cc8,0,0,3,2000
4781,user_6f381fc68fcb,0,0,3,2000
4782,user_3b5fe07ee308,0,0,3,2000
4783,user_f24f50a5d8b3,0,0,3,2000
4784,user_f0f4aab9337e,0,0,3,2000
4785,user_1754ed4ecc36,0,0,2,1500
4786,user_0de4c9a3ef72,0,0,3,2000
4787,user_4dc75f211bc5,0,0,3,2000
4788,user_fca79eebb7bd,0,0,3,2000
4789,user_573df6a646b6,0,0,3,2000
4790,user_7036914fdd18,0,0,3,2000
4791,user_70781445b38d,0,0,3,2250
4792,user_fdbd0f307058,0,0,3,2000
4793,user_8c617c02c3be,0,0,4,2500
4794,user_8f5fa0fc6c08,0,0,2,1500
4795,user_343bb3639f2e,0,0,3,2000
4796,user_504a79eeded3,0,0,2,1500
4797,user_94bf1db620a5,0,0,3,2000
4798,user_74500ac26f49,0,0,3,2000
4799,user_529e5f5b8935,0,0,3,2000
4800,user_f74382d04482,0,0,3,2000
4801,user_a8958ed99635,0,0,3,2000
4802,user_3b158099fab4,0,0,3,2000
4803,user_362522c6dbbb,0,0,2,1500
4804,user_64b6cce04b5d,0,0,3,2000
4805,user_62e4aac85044,0,0,3,2000
4806,user_b0edd10a0204,0,0,3,2000
4807,user_939e314ba6fe,0,0,3,2000
4808,user_c7fb6b9b6d65,0,0,3,2000
4809,user_7e49cf46ba0e,0,0,3,2000
4810,user_0c9b7e1ab2cf,0,0,3,2000
4811,user_b9b0e56fb6c9,0,0,2,1500
4812,user_3fa3fc92f2de,0,0,3,2000
4813,user_a114c8599d2f,0,0,2,1500
4814,user_bb1119af5d85,0,0,3,2000
4815,user_4ee5703a2522,0,0,3,2000
4816,user_0e22d286e007,0,0,3,2000
4817,user_a444469a91d4,0,0,3,2000
4818,user_99e9edec9e78,0,0,3,2000
4819,user_954e12e17ef8,0,0,3,2000
4820,user_6d1175aadc3d,0,0,2,1250
4821,user_e6f95231fff8,0,0,2,1500
4822,user_262b8f6ffbed,0,0,3,2000
4823,user_a0a2784c4c10,0,0,3,2000
4824,user_d683b3e1cd3d,0,0,3,2000
4825,user_de76564182f8,0,0,3,2000
4826,user_f33851dbd8c3,0,0,2,1500
4827,user_8038a7f44fa1,0,0,3,2000
4828,user_21b80d2d3f2e,0,0,3,2000
4829,user_04f3eb130e2d,0,0,3,2250
4830,user_9bf0f3952317,0,0,3,2000
4831,user_b14c5c4f3103,0,0,3,2000
4832,user_0bec0e382c7a,0,0,2,1500
4833,user_d6cf981af782,0,0,3,2000
4834,user_db8467b65516,0,0,3,2000
4835,user_9d23efc5526a,0,0,3,2000
4836,user_2e9c692ce89c,0,0,3,2000
4837,user_a2b9f17a7e02,0,0,2,1250
4838,user_c661c0e33724,0,0,3,2000
4839,user_df5fed06bea9,0,0,3,2000
4840,user_5ffae248c4f6,0,0,3,2000
4841,user_9d4c52f32979,0,0,3,2000
4842,user_cad05f91ee2a,0,0,3,2000
4843,user_b24ca2a87685,0,0,2,1500
4844,user_f8781ceae4d2,0,0,3,2000
4845,user_204580af20da,0,0,2,1500
4846,user_df112fae093f,0,0,3,2000
4847,user_5f596c42ed92,0,0,3,2000
4848,user_5a1e2659744d,0,0,3,2000
4849,user_310d80294494,0,0,3,2000
4850,user_feca6601acec,0,0,3,2000
4851,user_0d4bb94a3ed9,0,0,3,2000
4852,user_f347158e2c2d,0,0,2,1500
4853,user_ce7481ed0c44,0,0,3,2000
4854,user_62398f550150,0,0,3,2000
4855,user_db6691d67700,0,0,3,2000
4856,user_c3eb27962449,0,0,3,2000
4857,user_621af5e31827,0,0,2,1500
4858,user_932e6493e105,0,0,3,2000
4859,user_d6040e8add50,0,0,3,2000
4860,user_7749c74d9563,0,0,2,1500
4861,user_7766cb3b5b46,0,0,3,2000
4862,user_7473f6505095,0,0,3,2000
4863,user_cfd1d2a566f9,0,0,3,2000
4864,user_702d36836e09,0,0,2,1500
4865,user_ad8041ec246a,0,0,3,2000
4866,user_b2e8ca0de412,0,0,3,2000
4867,user_2e637a3632e7,0,0,3,2000
4868,user_fd47c8dcf933,0,0,2,1500
4869,user_03d281a60780,0,0,3,2000
4870,user_b3d85293cf00,0,0,3,2000
4871,user_53878058fef9,0,0,3,2000
4872,user_e0bb43c1047a,0,0,3,2000
4873,user_2e40eb14ab1f,0,0,3,2000
4874,user_a9239a1d07b3,0,0,3,2000
4875,user_d373838c5106,0,0,3,2000
4876,user_7f6a3edd6e22,0,0,3,2000
4877,user_8b0eeb2fb355,0,0,3,2000
4878,user_0099abe7c015,0,0,3,2000
4879,user_5653254356e2,0,0,3,2000
4880,user_a47bfba96988,0,0,3,2000
4881,user_91e33adfcf98,0,0,3,2000
4882,user_fa2984df22f3,0,0,3,2000
4883,user_dc98978b56b3,0,0,3,2000
4884,user_b7a25d91bb6c,0,0,3,2000
4885,user_ce4ce5cdeb1f,0,0,3,2000
4886,user_902d7cd5bcb5,0,0,3,2000
4887,user_48583383decc,0,0,3,2000
4888,user_e0705c0231d3,0,0,3,2000
4889,user_075cf5f1dee0,0,0,3,2000
4890,user_3d4009633454,0,0,3,2000
4891,user_e498c77ee6cf,0,0,3,2000
4892,user_1558643f08e5,0,0,3,2000
4893,user_e382f3eae9c7,0,0,3,2000
4894,user_319843873557,0,0,3,2000
4895,user_0fd873b11a1d,0,0,3,2000
4896,user_51abd3509c45,0,0,2,1500
4897,user_0e611c5dd722,0,0,2,1250
4898,user_d2bc956f4685,0,0,3,2000
4899,user_06a60d9bb0d2,0,0,3,2000
4900,user_88f01b9563fd,0,0,3,2000
4901,user_b83b5f988ddd,0,0,3,2000
4902,user_c91b24380705,0,0,2,1250
4903,user_4d7df4f82e72,0,0,3,2000
4904,user_6214a6378653,0,0,3,2000
4905,user_73d4ed0d103e,0,0,3,2000
4906,user_c7e0b524c60f,0,0,3,2000
4907,user_1966f93c7b12,0,0,3,2000
4908,user_731468955605,0,0,2,1250
4909,user_ccec804eab12,0,0,3,2000
4910,user_ebf12ae8ba17,0,0,4,2500
4911,user_2fba247febe8,0,0,3,2000
4912,user_5d656d5e1021,0,0,3,2000
4913,user_43153056b251,0,0,3,2000
4914,user_551733a16576,0,0,2,1500
4915,user_7c359863358d,0,0,3,2000
4916,user_9a29f3a0b55f,0,0,3,2000
4917,user_ffb344b98b96,0,0,3,2000
4918,user_b53e24790fff,0,0,3,2000
4919,user_7166a60106a5,0,0,4,2500
4920,user_f567d2547d13,0,0,3,2000
4921,user_7a4a0997d7c7,0,0,2,1500
4922,user_fe6388d8c10d,0,0,3,2250
4923,user_d3242a1c8fee,0,0,3,2000
4924,user_2ac28950cc62,0,0,3,2000
4925,user_1f2d5c22bdb9,0,0,3,2000
4926,user_d3ca494939bc,0,0,3,2000
4927,user_f660b96c6515,0,0,2,1500
4928,user_ffbf3de30f03,0,0,3,2000
4929,user_89f4f3bfe8ee,0,0,3,2000
4930,user_451d81cfa13c,0,0,3,2000
4931,user_acb898e1df6b,0,0,3,2000
4932,user_d26a2663cc4b,0,0,3,2000
4933,user_d14ae0ca25e0,0,0,3,2000
4934,user_d604f70eb246,0,0,3,2000
4935,user_c052c8edd555,0,0,3,2000
4936,user_d228363d3151,0,0,3,2000
4937,user_814017036f78,0,0,2,1500
4938,user_5a89ed9b7720,0,0,2,1500
4939,user_74542ba7bf85,0,0,3,2000
4940,user_4565eb028495,0,0,3,2000
4941,user_635ae9984a84,0,0,3,2000
4942,user_5a7811a9c80a,0,0,3,2000
4943,user_891553a0f705,0,0,3,2000
4944,user_5d7cb07c5f18,0,0,3,2000
4945,user_e41f3eb8d816,0,0,2,1500
4946,user_ef312c7d1e98,0,0,2,1250
4947,user_480d2e18d64a,0,0,2,1500
4948,user_760822465012,0,0,3,2000
4949,user_62de0bedf5ce,0,0,3,2000
4950,user_b492727529a9,0,0,3,2000
4951,user_bdb408fea10a,0,0,3,2000
4952,user_d1a8bca309a7,0,0,3,2000
4953,user_1a4504869318,0,0,3,2000
4954,user_9e8721825052,0,0,3,2000
4955,user_d8c96258638d,0,0,3,2000
4956,user_5b45af41421b,0,0,3,2000
4957,user_4743d6272dc6,0,0,3,2000
4958,user_329e9d3594be,0,0,4,2750
4959,user_1ee7ffc98836,0,0,3,2000
4960,user_8b0f89791807,0,0,3,2000
4961,user_20a263369961,0,0,3,2000
4962,user_2889934a5ea8,0,0,3,2000
4963,user_ebc1268700a8,0,0,3,2000
4964,user_ddfed13eab43,0,0,3,2000
4965,user_83ce4754d262,0,0,3,2000
4966,user_2be8512fa6ec,0,0,3,2000
4967,user_78b0f5ff6d2d,0,0,3,2000
4968,user_2edfa21bbcde,0,0,3,2000
4969,user_17907930c4ee,0,0,3,2000
4970,user_bfa86bc5c2e0,0,0,3,2000
4971,user_a55ee9602650,0,0,3,2000
4972,user_4e449aaa4e68,0,0,3,2000
4973,user_df288c510464,0,0,3,2000
4974,user_4175876c2a07,0,0,2,1500
4975,user_b10e0c30ac15,0,0,3,2000
4976,user_2eb3dd160b13,0,0,3,2000
4977,user_9aff9adb8a33,0,0,3,2000
4978,user_f1b6b334ea21,0,0,3,2000
4979,user_9b9b9908ed1e,0,0,3,2000
4980,user_42771d1bcb0f,0,0,2,1250
4981,user_548d567f9aa8,0,0,3,2000
4982,user_52a47fc4e6f1,0,0,3,2000
4983,user_4626d9dc7e63,0,0,3,2000
4984,user_f29ccaa6b809,0,0,3,2000
4985,user_13383342ac31,0,0,3,2000
4986,user_8f2eb41cb817,0,0,4,2500
4987,user_3bdc457cb7b6,0,0,3,2000
4988,user_bbe92b583cb3,0,0,3,2000
4989,user_e67e269525b7,0,0,3,2000
4990,user_778120a3924f,0,0,3,2000
4991,user_5b744845de90,0,0,3,2000
4992,user_f71eb86bbd14,0,0,2,1500
4993,user_9061c6c08a75,0,0,2,1500
4994,user_a9e4e5a197a0,0,0,2,1500
4995,user_4a95a3ba79ab,0,0,3,2000
4996,user_f8ef8d5338da,0,0,2,1500
4997,user_d0282672a5cd,0,0,3,2000
4998,user_5e4d33e4f79a,0,0,2,1500
4999,user_205e0139d6eb,0,0,3,2000
5000,user_0384921a1849,0,0,3,2000
5001,user_c0b913652b31,0,0,3,2000
5002,user_bf82d7049e52,0,0,3,2000
5003,user_13743800e266,0,0,2,1500
5004,user_c5571e5efd7e,0,0,3,2000
5005,user_0dc02ce21db2,0,0,2,1500
5006,user_c8c7345f014c,0,0,3,2000
5007,user_091d17e68a30,0,0,2,1500
5008,user_90be827c6d3d,0,0,3,2000
5009,user_927f37167fb2,0,0,2,1500
5010,user_0ed6d35ad2be,0,0,3,2000
5011,user_dbf349574125,0,0,3,2000
5012,user_8ebb0f200ae0,0,0,3,2250
5013,user_1f2c6206bf9f,0,0,3,2000
5014,user_4bb69d907a54,0,0,2,1500
5015,user_1310a3520493,0,0,3,2250
5016,user_1fab0d0143f9,0,0,3,2000
5017,user_59e1e91b3a75,0,0,2,1500
5018,user_35e1e581d301,0,0,3,2000
5019,user_b8145d0bb7ce,0,0,3,2000
5020,user_55859853fee6,0,0,3,2000
5021,user_68e17c03febc,0,0,3,2000
5022,user_eee7d0942508,0,0,3,2000
5023,user_b2a5a260ba6c,0,0,3,2000
5024,user_c487c20c9a7b,0,0,3,2000
5025,user_a8d4f9200904,0,0,3,2000
5026,user_0154ceb4cd90,0,0,3,2000
5027,user_693e1d23fbdc,0,0,3,2000
5028,user_37394a9a76a8,0,0,3,2000
5029,user_b983c09dced3,0,0,3,2000
5030,user_27a9b4c9d610,0,0,3,2000
5031,user_a026fcc3f3bf,0,0,3,2000
5032,user_75e41f3a8dcc,0,0,3,2000
5033,user_0e0d5345d6b0,0,0,2,1500
5034,user_0b518ed87145,0,0,3,2000
5035,user_8043a23eb0ce,0,0,3,2000
5036,user_98fd38c9bc7b,0,0,3,1750
5037,user_88b480f29ffc,0,0,3,2000
5038,user_fcc7fe09230d,0,0,3,2000
5039,user_b37cc2101521,0,0,3,2000
5040,user_02968fc7560e,0,0,3,2000
5041,user_cc4db3237c23,0,0,3,2000
5042,user_31e035baea64,0,0,3,2000
5043,user_0938e0fd3823,0,0,3,2000
5044,user_01f2193fb97f,0,0,4,2750
5045,user_e0f9fcc6a8e2,0,0,2,1500
5046,user_6f58c92263f5,0,0,2,1500
5047,user_e093760aed2b,0,0,4,2500
5048,user_36bbdcfb42ff,0,0,3,2000
5049,user_afee1d4ce859,0,0,3,2000
5050,user_e2b7a4bec7c6,0,0,3,2000
5051,user_31538c94e6d4,0,0,3,2000
5052,user_d47732cc2912,0,0,2,1500
5053,user_27fdcc0716b3,0,0,3,2000
5054,user_9258ce86d506,0,0,2,1500
5055,user_6cf3aced86fd,0,0,3,2000
5056,user_02aefb671842,0,0,3,2000
