237	200.00	credit	level_income	Level 2 Matching Income from VN4814964's Binary Match	2026-03-09 09:05:35.920908+00	\N	12	0.00	0.00	\N
238	150.00	credit	level_income	Level 3 Matching Income from VN4814964's Binary Match	2026-03-09 09:05:36.295882+00	\N	11	0.00	0.00	\N
239	50.00	credit	level_income	Level 4 Matching Income from VN4814964's Binary Match	2026-03-09 09:05:36.667227+00	\N	10	0.00	0.00	\N
240	50.00	credit	level_income	Level 5 Matching Income from VN4814964's Binary Match	2026-03-09 09:05:37.062777+00	\N	1	0.00	0.00	\N
241	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 208F5F6E0D)	2026-03-09 09:06:15.511383+00	\N	146	0.00	0.00	\N
242	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 53	2026-03-09 09:06:15.735576+00	\N	146	0.00	0.00	\N
243	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 23238799FB)	2026-03-09 09:06:52.002641+00	\N	149	0.00	0.00	\N
244	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 53	2026-03-09 09:06:52.227897+00	\N	149	0.00	0.00	\N
245	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-09 09:06:54.115928+00	\N	51	0.00	0.00	\N
246	250.00	credit	level_income	Level 1 Matching Income from VN4814964's Binary Match	2026-03-09 09:06:54.498427+00	\N	18	0.00	0.00	\N
247	200.00	credit	level_income	Level 2 Matching Income from VN4814964's Binary Match	2026-03-09 09:06:54.875241+00	\N	12	0.00	0.00	\N
248	150.00	credit	level_income	Level 3 Matching Income from VN4814964's Binary Match	2026-03-09 09:06:55.255974+00	\N	11	0.00	0.00	\N
249	50.00	credit	level_income	Level 4 Matching Income from VN4814964's Binary Match	2026-03-09 09:06:55.632561+00	\N	10	0.00	0.00	\N
250	50.00	credit	level_income	Level 5 Matching Income from VN4814964's Binary Match	2026-03-09 09:06:56.006999+00	\N	1	0.00	0.00	\N
251	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 4826F966F3)	2026-03-09 09:07:22.139674+00	\N	152	0.00	0.00	\N
252	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 53	2026-03-09 09:07:22.362955+00	\N	152	0.00	0.00	\N
253	3000.00	debit	pin_purchase	Pin Purchase	2026-03-10 16:56:30.978467+00	\N	17	0.00	0.00	\N
254	3000.00	debit	pin_purchase	Pin Purchase	2026-03-10 16:56:31.386857+00	\N	17	0.00	0.00	\N
255	3000.00	debit	pin_purchase	Pin Purchase	2026-03-10 16:56:31.725642+00	\N	17	0.00	0.00	\N
256	3000.00	debit	pin_purchase	Pin Purchase	2026-03-10 16:56:32.065808+00	\N	17	0.00	0.00	\N
257	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 675D76F69B)	2026-03-10 16:57:00.326592+00	\N	139	0.00	0.00	\N
258	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 25	2026-03-10 16:57:00.566839+00	\N	139	0.00	0.00	\N
259	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-10 16:57:03.894973+00	\N	17	0.00	0.00	\N
260	250.00	credit	level_income	Level 1 Matching Income from VN2813230's Binary Match	2026-03-10 16:57:04.287564+00	\N	12	0.00	0.00	\N
261	200.00	credit	level_income	Level 2 Matching Income from VN2813230's Binary Match	2026-03-10 16:57:04.679743+00	\N	11	0.00	0.00	\N
262	150.00	credit	level_income	Level 3 Matching Income from VN2813230's Binary Match	2026-03-10 16:57:05.072235+00	\N	10	0.00	0.00	\N
263	50.00	credit	level_income	Level 4 Matching Income from VN2813230's Binary Match	2026-03-10 16:57:05.507388+00	\N	1	0.00	0.00	\N
264	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: D24A94C747)	2026-03-10 16:57:26.914898+00	\N	140	0.00	0.00	\N
265	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 25	2026-03-10 16:57:27.155352+00	\N	140	0.00	0.00	\N
266	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-10 16:57:30.212589+00	\N	17	0.00	0.00	\N
267	250.00	credit	level_income	Level 1 Matching Income from VN2813230's Binary Match	2026-03-10 16:57:30.61496+00	\N	12	0.00	0.00	\N
268	200.00	credit	level_income	Level 2 Matching Income from VN2813230's Binary Match	2026-03-10 16:57:31.014962+00	\N	11	0.00	0.00	\N
269	150.00	credit	level_income	Level 3 Matching Income from VN2813230's Binary Match	2026-03-10 16:57:31.422145+00	\N	10	0.00	0.00	\N
270	50.00	credit	level_income	Level 4 Matching Income from VN2813230's Binary Match	2026-03-10 16:57:31.839899+00	\N	1	0.00	0.00	\N
271	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: FC2F997BFD)	2026-03-10 16:57:56.782582+00	\N	141	0.00	0.00	\N
272	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 23	2026-03-10 16:57:57.174051+00	\N	141	0.00	0.00	\N
273	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-10 16:57:58.373526+00	\N	42	0.00	0.00	\N
274	250.00	credit	level_income	Level 1 Matching Income from VN8674093's Binary Match	2026-03-10 16:57:58.761409+00	\N	37	0.00	0.00	\N
275	200.00	credit	level_income	Level 2 Matching Income from VN8674093's Binary Match	2026-03-10 16:57:59.246251+00	\N	28	0.00	0.00	\N
276	150.00	credit	level_income	Level 3 Matching Income from VN8674093's Binary Match	2026-03-10 16:57:59.655267+00	\N	27	0.00	0.00	\N
277	50.00	credit	level_income	Level 4 Matching Income from VN8674093's Binary Match	2026-03-10 16:58:00.044897+00	\N	17	0.00	0.00	\N
278	50.00	credit	level_income	Level 5 Matching Income from VN8674093's Binary Match	2026-03-10 16:58:00.436147+00	\N	12	0.00	0.00	\N
279	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-10 16:58:02.633325+00	\N	17	0.00	0.00	\N
280	250.00	credit	level_income	Level 1 Matching Income from VN2813230's Binary Match	2026-03-10 16:58:03.12192+00	\N	12	0.00	0.00	\N
281	200.00	credit	level_income	Level 2 Matching Income from VN2813230's Binary Match	2026-03-10 16:58:03.895163+00	\N	11	0.00	0.00	\N
282	150.00	credit	level_income	Level 3 Matching Income from VN2813230's Binary Match	2026-03-10 16:58:04.284652+00	\N	10	0.00	0.00	\N
283	50.00	credit	level_income	Level 4 Matching Income from VN2813230's Binary Match	2026-03-10 16:58:04.671915+00	\N	1	0.00	0.00	\N
284	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: CA83354A4C)	2026-03-10 16:58:26.237968+00	\N	142	0.00	0.00	\N
285	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 23	2026-03-10 16:58:26.52967+00	\N	142	0.00	0.00	\N
286	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-10 16:58:28.369583+00	\N	42	0.00	0.00	\N
287	250.00	credit	level_income	Level 1 Matching Income from VN8674093's Binary Match	2026-03-10 16:58:28.763881+00	\N	37	0.00	0.00	\N
288	200.00	credit	level_income	Level 2 Matching Income from VN8674093's Binary Match	2026-03-10 16:58:29.249069+00	\N	28	0.00	0.00	\N
289	150.00	credit	level_income	Level 3 Matching Income from VN8674093's Binary Match	2026-03-10 16:58:29.66796+00	\N	27	0.00	0.00	\N
290	50.00	credit	level_income	Level 4 Matching Income from VN8674093's Binary Match	2026-03-10 16:58:30.058138+00	\N	17	0.00	0.00	\N
291	50.00	credit	level_income	Level 5 Matching Income from VN8674093's Binary Match	2026-03-10 16:58:30.451874+00	\N	12	0.00	0.00	\N
292	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-10 16:58:32.659141+00	\N	17	0.00	0.00	\N
293	250.00	credit	level_income	Level 1 Matching Income from VN2813230's Binary Match	2026-03-10 16:58:33.407693+00	\N	12	0.00	0.00	\N
294	200.00	credit	level_income	Level 2 Matching Income from VN2813230's Binary Match	2026-03-10 16:58:33.888962+00	\N	11	0.00	0.00	\N
295	150.00	credit	level_income	Level 3 Matching Income from VN2813230's Binary Match	2026-03-10 16:58:34.2798+00	\N	10	0.00	0.00	\N
296	50.00	credit	level_income	Level 4 Matching Income from VN2813230's Binary Match	2026-03-10 16:58:34.686502+00	\N	1	0.00	0.00	\N
297	12000.00	credit	deposit	Auto-deposit from Payin 643559141218	2026-03-11 04:52:08.118711+00	22	17	0.00	0.00	\N
298	3000.00	debit	pin_purchase	Pin Purchase	2026-03-11 05:52:40.239712+00	\N	17	0.00	0.00	\N
299	3000.00	debit	pin_purchase	Pin Purchase	2026-03-11 05:52:40.547505+00	\N	17	0.00	0.00	\N
300	3000.00	debit	pin_purchase	Pin Purchase	2026-03-11 05:52:40.852507+00	\N	17	0.00	0.00	\N
301	3000.00	debit	pin_purchase	Pin Purchase	2026-03-11 05:52:41.169029+00	\N	17	0.00	0.00	\N
302	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: AB3DBCE792)	2026-03-11 05:53:10.162531+00	\N	153	0.00	0.00	\N
303	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 25	2026-03-11 05:53:10.393821+00	\N	153	0.00	0.00	\N
304	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-11 05:53:11.888109+00	\N	125	0.00	0.00	\N
305	250.00	credit	level_income	Level 1 Matching Income from VN6058514's Binary Match	2026-03-11 05:53:12.268453+00	\N	51	0.00	0.00	\N
306	200.00	credit	level_income	Level 2 Matching Income from VN6058514's Binary Match	2026-03-11 05:53:12.654155+00	\N	18	0.00	0.00	\N
307	150.00	credit	level_income	Level 3 Matching Income from VN6058514's Binary Match	2026-03-11 05:53:13.037594+00	\N	12	0.00	0.00	\N
308	50.00	credit	level_income	Level 4 Matching Income from VN6058514's Binary Match	2026-03-11 05:53:13.421771+00	\N	11	0.00	0.00	\N
309	50.00	credit	level_income	Level 5 Matching Income from VN6058514's Binary Match	2026-03-11 05:53:13.80228+00	\N	10	0.00	0.00	\N
310	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-11 05:53:14.952084+00	\N	51	0.00	0.00	\N
311	250.00	credit	level_income	Level 1 Matching Income from VN4814964's Binary Match	2026-03-11 05:53:15.334155+00	\N	18	0.00	0.00	\N
312	200.00	credit	level_income	Level 2 Matching Income from VN4814964's Binary Match	2026-03-11 05:53:15.713947+00	\N	12	0.00	0.00	\N
313	150.00	credit	level_income	Level 3 Matching Income from VN4814964's Binary Match	2026-03-11 05:53:16.094648+00	\N	11	0.00	0.00	\N
314	50.00	credit	level_income	Level 4 Matching Income from VN4814964's Binary Match	2026-03-11 05:53:16.476184+00	\N	10	0.00	0.00	\N
315	50.00	credit	level_income	Level 5 Matching Income from VN4814964's Binary Match	2026-03-11 05:53:16.857928+00	\N	1	0.00	0.00	\N
316	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 1E59B1DA9A)	2026-03-11 05:54:37.716747+00	\N	151	0.00	0.00	\N
317	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 23	2026-03-11 05:54:37.958064+00	\N	151	0.00	0.00	\N
318	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-11 05:54:40.242722+00	\N	51	0.00	0.00	\N
319	250.00	credit	level_income	Level 1 Matching Income from VN4814964's Binary Match	2026-03-11 05:54:40.675869+00	\N	18	0.00	0.00	\N
320	200.00	credit	level_income	Level 2 Matching Income from VN4814964's Binary Match	2026-03-11 05:54:41.071511+00	\N	12	0.00	0.00	\N
321	150.00	credit	level_income	Level 3 Matching Income from VN4814964's Binary Match	2026-03-11 05:54:41.487673+00	\N	11	0.00	0.00	\N
322	50.00	credit	level_income	Level 4 Matching Income from VN4814964's Binary Match	2026-03-11 05:54:41.878628+00	\N	10	0.00	0.00	\N
323	50.00	credit	level_income	Level 5 Matching Income from VN4814964's Binary Match	2026-03-11 05:54:42.270162+00	\N	1	0.00	0.00	\N
324	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 1F730D7D16)	2026-03-11 05:55:17.697612+00	\N	150	0.00	0.00	\N
325	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 25	2026-03-11 05:55:17.925457+00	\N	150	0.00	0.00	\N
326	500.00	deposit	binary_income	Binary match reward (Deducted L:200 R:100)	2026-03-11 05:55:19.984299+00	\N	51	0.00	0.00	\N
327	250.00	credit	level_income	Level 1 Matching Income from VN4814964's Binary Match	2026-03-11 05:55:20.366223+00	\N	18	0.00	0.00	\N
328	200.00	credit	level_income	Level 2 Matching Income from VN4814964's Binary Match	2026-03-11 05:55:20.744439+00	\N	12	0.00	0.00	\N
329	150.00	credit	level_income	Level 3 Matching Income from VN4814964's Binary Match	2026-03-11 05:55:21.131986+00	\N	11	0.00	0.00	\N
330	50.00	credit	level_income	Level 4 Matching Income from VN4814964's Binary Match	2026-03-11 05:55:21.527958+00	\N	10	0.00	0.00	\N
331	50.00	credit	level_income	Level 5 Matching Income from VN4814964's Binary Match	2026-03-11 05:55:21.909993+00	\N	1	0.00	0.00	\N
332	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 843A49CAE7)	2026-03-11 05:57:17.30703+00	\N	147	0.00	0.00	\N
333	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 23	2026-03-11 05:57:17.537378+00	\N	147	0.00	0.00	\N
334	500.00	deposit	binary_income	Binary match reward (Deducted L:100 R:200)	2026-03-11 05:57:18.684125+00	\N	143	0.00	0.00	\N
335	250.00	credit	level_income	Level 1 Matching Income from VN6770050's Binary Match	2026-03-11 05:57:19.064696+00	\N	125	0.00	0.00	\N
336	200.00	credit	level_income	Level 2 Matching Income from VN6770050's Binary Match	2026-03-11 05:57:19.447355+00	\N	51	0.00	0.00	\N
337	150.00	credit	level_income	Level 3 Matching Income from VN6770050's Binary Match	2026-03-11 05:57:19.829513+00	\N	18	0.00	0.00	\N
338	50.00	credit	level_income	Level 4 Matching Income from VN6770050's Binary Match	2026-03-11 05:57:20.211958+00	\N	12	0.00	0.00	\N
339	50.00	credit	level_income	Level 5 Matching Income from VN6770050's Binary Match	2026-03-11 05:57:20.61387+00	\N	11	0.00	0.00	\N
340	3000.00	credit	deposit	Auto-deposit from Payin 607109929577	2026-03-12 09:58:16.637403+00	23	17	0.00	0.00	\N
341	3000.00	debit	pin_purchase	Pin Purchase	2026-03-12 10:03:29.059244+00	\N	17	0.00	0.00	\N
342	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 2E7860AE92)	2026-03-12 10:04:16.89609+00	\N	154	0.00	0.00	\N
343	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 53	2026-03-12 10:04:17.151435+00	\N	154	0.00	0.00	\N
344	3000.00	credit	deposit	Auto-deposit from Payin 608353897796	2026-03-24 17:11:47.274944+00	24	17	0.00	0.00	\N
345	3000.00	debit	pin_purchase	Pin Purchase	2026-03-24 17:21:25.484557+00	\N	17	0.00	0.00	\N
346	3000.00	credit	deposit	Pin Redeemed by VN2813230 (Code: 37EA8FDFA6)	2026-03-24 17:22:03.648168+00	\N	206	0.00	0.00	\N
347	3000.00	debit	purchase	Order Checkout via Pin Redemption for Product ID: 23	2026-03-24 17:22:03.890052+00	\N	206	0.00	0.00	\N
348	500.00	deposit	binary_income	Binary match reward for 1 pairs (Deducted L:100 R:200)	2026-03-24 17:22:05.246853+00	\N	29	0.00	0.00	\N
349	250.00	credit	level_income	Level 1 Matching Income from VN9059431's Binary Match	2026-03-24 17:22:05.639321+00	\N	27	0.00	0.00	\N
350	100.00	credit	level_income	Level 2 Matching Income from VN9059431's Binary Match	2026-03-24 17:22:06.146985+00	\N	17	0.00	0.00	\N
351	50.00	credit	level_income	Level 3 Matching Income from VN9059431's Binary Match	2026-03-24 17:22:06.582142+00	\N	12	0.00	0.00	\N
352	50.00	credit	level_income	Level 4 Matching Income from VN9059431's Binary Match	2026-03-24 17:22:06.975204+00	\N	11	0.00	0.00	\N
353	50.00	credit	level_income	Level 5 Matching Income from VN9059431's Binary Match	2026-03-24 17:22:07.371283+00	\N	10	0.00	0.00	\N
354	500.00	deposit	binary_income	Binary match reward for 1 pairs (Deducted L:200 R:100)	2026-03-24 17:22:08.079963+00	\N	28	0.00	0.00	\N
355	250.00	credit	level_income	Level 1 Matching Income from VN8171363's Binary Match	2026-03-24 17:22:08.472793+00	\N	27	0.00	0.00	\N
356	100.00	credit	level_income	Level 2 Matching Income from VN8171363's Binary Match	2026-03-24 17:22:08.897745+00	\N	17	0.00	0.00	\N
357	50.00	credit	level_income	Level 3 Matching Income from VN8171363's Binary Match	2026-03-24 17:22:09.348961+00	\N	12	0.00	0.00	\N
358	50.00	credit	level_income	Level 4 Matching Income from VN8171363's Binary Match	2026-03-24 17:22:09.742649+00	\N	11	0.00	0.00	\N
359	50.00	credit	level_income	Level 5 Matching Income from VN8171363's Binary Match	2026-03-24 17:22:10.139358+00	\N	10	0.00	0.00	\N
360	500.00	deposit	binary_income	Binary match reward for 1 pairs (Deducted L:200 R:100)	2026-03-24 17:22:11.495669+00	\N	17	0.00	0.00	\N
361	250.00	credit	level_income	Level 1 Matching Income from VN2813230's Binary Match	2026-03-24 17:22:11.891643+00	\N	12	0.00	0.00	\N
362	100.00	credit	level_income	Level 2 Matching Income from VN2813230's Binary Match	2026-03-24 17:22:12.289956+00	\N	11	0.00	0.00	\N
363	50.00	credit	level_income	Level 3 Matching Income from VN2813230's Binary Match	2026-03-24 17:22:12.683097+00	\N	10	0.00	0.00	\N
364	50.00	credit	level_income	Level 4 Matching Income from VN2813230's Binary Match	2026-03-24 17:22:13.079563+00	\N	1	0.00	0.00	\N
\.


